period_id,cc_id,account_code,budget,actual,account_name,account_type,cc_name,department,company_code,fiscal_year,fiscal_period,quarter,month_name,company_name,country,currency,variance,variance_pct,is_over_budget
2024-P06,CC-201,GL-3001,2998779.72,3235754.52,Product Revenue,REVENUE,Marketing C002,Marketing,C002,2024,6,Q2,June,Gen Digital CZ s.r.o.,CZ,CZK,236974.7999999998,7.9,True
2024-P06,CC-201,GL-3002,2253898.7,2591373.21,Service Revenue,REVENUE,Marketing C002,Marketing,C002,2024,6,Q2,June,Gen Digital CZ s.r.o.,CZ,CZK,337474.5099999998,14.97,True
2024-P06,CC-202,GL-1001,135628.27,139177.49,Software Licenses,OPEX,IT C002,IT,C002,2024,6,Q2,June,Gen Digital CZ s.r.o.,CZ,CZK,3549.220000000001,2.62,True
2024-P06,CC-202,GL-1002,69214.77,66160.22,Salaries,OPEX,IT C002,IT,C002,2024,6,Q2,June,Gen Digital CZ s.r.o.,CZ,CZK,-3054.550000000003,-4.41,False
2024-P06,CC-202,GL-1003,259225.17,256242.02,Travel & Entertainment,OPEX,IT C002,IT,C002,2024,6,Q2,June,Gen Digital CZ s.r.o.,CZ,CZK,-2983.1500000000233,-1.15,False
2024-P06,CC-202,GL-2001,931101.42,1027884.27,Server Hardware,CAPEX,IT C002,IT,C002,2024,6,Q2,June,Gen Digital CZ s.r.o.,CZ,CZK,96782.84999999998,10.39,True
2024-P06,CC-202,GL-2002,975048.46,964407.91,Office Equipment,CAPEX,IT C002,IT,C002,2024,6,Q2,June,Gen Digital CZ s.r.o.,CZ,CZK,-10640.54999999993,-1.09,False
2024-P06,CC-202,GL-3001,4596358.28,4530413.97,Product Revenue,REVENUE,IT C002,IT,C002,2024,6,Q2,June,Gen Digital CZ s.r.o.,CZ,CZK,-65944.31000000052,-1.43,False
2024-P06,CC-202,GL-3002,1568331.56,1686216.18,Service Revenue,REVENUE,IT C002,IT,C002,2024,6,Q2,June,Gen Digital CZ s.r.o.,CZ,CZK,117884.61999999988,7.52,True
2024-P06,CC-203,GL-1001,238818.72,204749.79,Software Licenses,OPEX,Finance C002,Finance,C002,2024,6,Q2,June,Gen Digital CZ s.r.o.,CZ,CZK,-34068.92999999999,-14.27,False
2024-P06,CC-203,GL-1002,112744.41,106545.39,Salaries,OPEX,Finance C002,Finance,C002,2024,6,Q2,June,Gen Digital CZ s.r.o.,CZ,CZK,-6199.020000000004,-5.5,False
2024-P06,CC-203,GL-1003,495392.96,515039.21,Travel & Entertainment,OPEX,Finance C002,Finance,C002,2024,6,Q2,June,Gen Digital CZ s.r.o.,CZ,CZK,19646.25,3.97,True
2024-P06,CC-203,GL-2001,459476.43,392477.89,Server Hardware,CAPEX,Finance C002,Finance,C002,2024,6,Q2,June,Gen Digital CZ s.r.o.,CZ,CZK,-66998.53999999998,-14.58,False
2024-P06,CC-203,GL-2002,812237.6,851656.8,Office Equipment,CAPEX,Finance C002,Finance,C002,2024,6,Q2,June,Gen Digital CZ s.r.o.,CZ,CZK,39419.20000000007,4.85,True
2024-P06,CC-203,GL-3001,1691119.79,1738270.16,Product Revenue,REVENUE,Finance C002,Finance,C002,2024,6,Q2,June,Gen Digital CZ s.r.o.,CZ,CZK,47150.36999999988,2.79,True
2024-P06,CC-203,GL-3002,1735638.48,1524678.32,Service Revenue,REVENUE,Finance C002,Finance,C002,2024,6,Q2,June,Gen Digital CZ s.r.o.,CZ,CZK,-210960.15999999992,-12.15,False
2024-P06,CC-301,GL-1001,226081.24,202335.92,Software Licenses,OPEX,Marketing C003,Marketing,C003,2024,6,Q2,June,Gen Digital Austria GmbH,AT,EUR,-23745.319999999978,-10.5,False
2024-P06,CC-301,GL-1002,201791.85,172835.57,Salaries,OPEX,Marketing C003,Marketing,C003,2024,6,Q2,June,Gen Digital Austria GmbH,AT,EUR,-28956.28,-14.35,False
2024-P06,CC-301,GL-1003,226504.35,213153.43,Travel & Entertainment,OPEX,Marketing C003,Marketing,C003,2024,6,Q2,June,Gen Digital Austria GmbH,AT,EUR,-13350.920000000013,-5.89,False
2024-P06,CC-301,GL-2001,959676.19,973878.04,Server Hardware,CAPEX,Marketing C003,Marketing,C003,2024,6,Q2,June,Gen Digital Austria GmbH,AT,EUR,14201.850000000093,1.48,True
2024-P06,CC-301,GL-2002,304965.36,303733.43,Office Equipment,CAPEX,Marketing C003,Marketing,C003,2024,6,Q2,June,Gen Digital Austria GmbH,AT,EUR,-1231.929999999993,-0.4,False
2024-P06,CC-301,GL-3001,3894916.82,3816461.01,Product Revenue,REVENUE,Marketing C003,Marketing,C003,2024,6,Q2,June,Gen Digital Austria GmbH,AT,EUR,-78455.81000000006,-2.01,False
2024-P06,CC-301,GL-3002,4789323.56,4300554.87,Service Revenue,REVENUE,Marketing C003,Marketing,C003,2024,6,Q2,June,Gen Digital Austria GmbH,AT,EUR,-488768.6899999995,-10.21,False
2024-P06,CC-302,GL-1001,486094.96,421895.49,Software Licenses,OPEX,IT C003,IT,C003,2024,6,Q2,June,Gen Digital Austria GmbH,AT,EUR,-64199.47000000003,-13.21,False
2024-P06,CC-302,GL-1002,482647.74,419938.2,Salaries,OPEX,IT C003,IT,C003,2024,6,Q2,June,Gen Digital Austria GmbH,AT,EUR,-62709.53999999998,-12.99,False
2024-P06,CC-302,GL-1003,195477.13,194110.75,Travel & Entertainment,OPEX,IT C003,IT,C003,2024,6,Q2,June,Gen Digital Austria GmbH,AT,EUR,-1366.3800000000047,-0.7,False
2024-P06,CC-302,GL-2001,360389.67,331755.17,Server Hardware,CAPEX,IT C003,IT,C003,2024,6,Q2,June,Gen Digital Austria GmbH,AT,EUR,-28634.5,-7.95,False
2024-P06,CC-302,GL-2002,949004.19,1035445.77,Office Equipment,CAPEX,IT C003,IT,C003,2024,6,Q2,June,Gen Digital Austria GmbH,AT,EUR,86441.58000000007,9.11,True
2024-P06,CC-302,GL-3001,2665381.65,2275943.48,Product Revenue,REVENUE,IT C003,IT,C003,2024,6,Q2,June,Gen Digital Austria GmbH,AT,EUR,-389438.1699999999,-14.61,False
2024-P06,CC-302,GL-3002,2232030.71,2003427.73,Service Revenue,REVENUE,IT C003,IT,C003,2024,6,Q2,June,Gen Digital Austria GmbH,AT,EUR,-228602.97999999998,-10.24,False
2024-P06,CC-303,GL-1001,333706.57,352132.93,Software Licenses,OPEX,Finance C003,Finance,C003,2024,6,Q2,June,Gen Digital Austria GmbH,AT,EUR,18426.359999999986,5.52,True
2024-P06,CC-303,GL-1002,243048.84,215475.98,Salaries,OPEX,Finance C003,Finance,C003,2024,6,Q2,June,Gen Digital Austria GmbH,AT,EUR,-27572.859999999986,-11.34,False
2024-P06,CC-303,GL-1003,108242.63,101160.23,Travel & Entertainment,OPEX,Finance C003,Finance,C003,2024,6,Q2,June,Gen Digital Austria GmbH,AT,EUR,-7082.400000000009,-6.54,False
2024-P06,CC-303,GL-2001,752281.08,821594.21,Server Hardware,CAPEX,Finance C003,Finance,C003,2024,6,Q2,June,Gen Digital Austria GmbH,AT,EUR,69313.13,9.21,True
2024-P06,CC-303,GL-2002,877687.78,843344.09,Office Equipment,CAPEX,Finance C003,Finance,C003,2024,6,Q2,June,Gen Digital Austria GmbH,AT,EUR,-34343.69000000006,-3.91,False
2024-P06,CC-303,GL-3001,4881722.82,4241912.01,Product Revenue,REVENUE,Finance C003,Finance,C003,2024,6,Q2,June,Gen Digital Austria GmbH,AT,EUR,-639810.8100000005,-13.11,False
2024-P06,CC-303,GL-3002,2788312.83,2718884.33,Service Revenue,REVENUE,Finance C003,Finance,C003,2024,6,Q2,June,Gen Digital Austria GmbH,AT,EUR,-69428.5,-2.49,False
2024-P07,CC-101,GL-1001,144255.19,136733.76,Software Licenses,OPEX,Marketing C001,Marketing,C001,2024,7,Q3,July,Gen Digital Germany GmbH,DE,EUR,-7521.429999999993,-5.21,False
2024-P07,CC-101,GL-1002,155047.26,172344.66,Salaries,OPEX,Marketing C001,Marketing,C001,2024,7,Q3,July,Gen Digital Germany GmbH,DE,EUR,17297.399999999994,11.16,True
2024-P07,CC-101,GL-1003,190641.67,214418.76,Travel & Entertainment,OPEX,Marketing C001,Marketing,C001,2024,7,Q3,July,Gen Digital Germany GmbH,DE,EUR,23777.089999999997,12.47,True
2024-P07,CC-101,GL-2001,975275.09,1059189.55,Server Hardware,CAPEX,Marketing C001,Marketing,C001,2024,7,Q3,July,Gen Digital Germany GmbH,DE,EUR,83914.46000000008,8.6,True
2024-P07,CC-101,GL-2002,599496.17,613384.07,Office Equipment,CAPEX,Marketing C001,Marketing,C001,2024,7,Q3,July,Gen Digital Germany GmbH,DE,EUR,13887.899999999907,2.32,True
2024-P07,CC-101,GL-3001,2324242.88,2111140.79,Product Revenue,REVENUE,Marketing C001,Marketing,C001,2024,7,Q3,July,Gen Digital Germany GmbH,DE,EUR,-213102.08999999985,-9.17,False
2024-P07,CC-101,GL-3002,1508531.39,1427900.12,Service Revenue,REVENUE,Marketing C001,Marketing,C001,2024,7,Q3,July,Gen Digital Germany GmbH,DE,EUR,-80631.26999999979,-5.35,False
2024-P07,CC-102,GL-1001,334706.78,382014.47,Software Licenses,OPEX,IT C001,IT,C001,2024,7,Q3,July,Gen Digital Germany GmbH,DE,EUR,47307.689999999944,14.13,True
2024-P07,CC-102,GL-1002,153017.02,157278.61,Salaries,OPEX,IT C001,IT,C001,2024,7,Q3,July,Gen Digital Germany GmbH,DE,EUR,4261.5899999999965,2.79,True
2024-P07,CC-102,GL-1003,156658.04,171681.1,Travel & Entertainment,OPEX,IT C001,IT,C001,2024,7,Q3,July,Gen Digital Germany GmbH,DE,EUR,15023.059999999998,9.59,True
2024-P07,CC-102,GL-2001,539729.13,534831.5,Server Hardware,CAPEX,IT C001,IT,C001,2024,7,Q3,July,Gen Digital Germany GmbH,DE,EUR,-4897.630000000005,-0.91,False
2024-P07,CC-102,GL-2002,117457.56,117843.78,Office Equipment,CAPEX,IT C001,IT,C001,2024,7,Q3,July,Gen Digital Germany GmbH,DE,EUR,386.22000000000116,0.33,True
2024-P07,CC-102,GL-3001,1382330.64,1486085.19,Product Revenue,REVENUE,IT C001,IT,C001,2024,7,Q3,July,Gen Digital Germany GmbH,DE,EUR,103754.55000000005,7.51,True
2024-P07,CC-102,GL-3002,3494427.99,3055500.93,Service Revenue,REVENUE,IT C001,IT,C001,2024,7,Q3,July,Gen Digital Germany GmbH,DE,EUR,-438927.06000000006,-12.56,False
2024-P07,CC-103,GL-1001,270923.21,279262.21,Software Licenses,OPEX,Finance C001,Finance,C001,2024,7,Q3,July,Gen Digital Germany GmbH,DE,EUR,8339.0,3.08,True
2024-P07,CC-103,GL-1002,450909.76,512901.65,Salaries,OPEX,Finance C001,Finance,C001,2024,7,Q3,July,Gen Digital Germany GmbH,DE,EUR,61991.890000000014,13.75,True
2024-P07,CC-103,GL-1003,169703.29,167131.52,Travel & Entertainment,OPEX,Finance C001,Finance,C001,2024,7,Q3,July,Gen Digital Germany GmbH,DE,EUR,-2571.7700000000186,-1.52,False
2024-P07,CC-103,GL-2001,799689.9,869570.38,Server Hardware,CAPEX,Finance C001,Finance,C001,2024,7,Q3,July,Gen Digital Germany GmbH,DE,EUR,69880.47999999998,8.74,True
2024-P07,CC-103,GL-2002,348589.33,311264.13,Office Equipment,CAPEX,Finance C001,Finance,C001,2024,7,Q3,July,Gen Digital Germany GmbH,DE,EUR,-37325.20000000001,-10.71,False
2024-P07,CC-103,GL-3001,4391091.13,3810177.77,Product Revenue,REVENUE,Finance C001,Finance,C001,2024,7,Q3,July,Gen Digital Germany GmbH,DE,EUR,-580913.3599999999,-13.23,False
2024-P07,CC-103,GL-3002,1986342.47,2065639.14,Service Revenue,REVENUE,Finance C001,Finance,C001,2024,7,Q3,July,Gen Digital Germany GmbH,DE,EUR,79296.66999999993,3.99,True
2024-P07,CC-201,GL-1001,197246.47,216468.34,Software Licenses,OPEX,Marketing C002,Marketing,C002,2024,7,Q3,July,Gen Digital CZ s.r.o.,CZ,CZK,19221.869999999995,9.75,True
2024-P07,CC-201,GL-1002,267148.9,238787.32,Salaries,OPEX,Marketing C002,Marketing,C002,2024,7,Q3,July,Gen Digital CZ s.r.o.,CZ,CZK,-28361.580000000016,-10.62,False
2024-P07,CC-201,GL-1003,172740.91,163414.74,Travel & Entertainment,OPEX,Marketing C002,Marketing,C002,2024,7,Q3,July,Gen Digital CZ s.r.o.,CZ,CZK,-9326.170000000013,-5.4,False
2024-P07,CC-201,GL-2001,986756.11,1017771.15,Server Hardware,CAPEX,Marketing C002,Marketing,C002,2024,7,Q3,July,Gen Digital CZ s.r.o.,CZ,CZK,31015.040000000037,3.14,True
2024-P07,CC-201,GL-2002,582679.15,639339.41,Office Equipment,CAPEX,Marketing C002,Marketing,C002,2024,7,Q3,July,Gen Digital CZ s.r.o.,CZ,CZK,56660.26000000001,9.72,True
2024-P07,CC-201,GL-3001,3583366.31,4075425.96,Product Revenue,REVENUE,Marketing C002,Marketing,C002,2024,7,Q3,July,Gen Digital CZ s.r.o.,CZ,CZK,492059.6499999999,13.73,True
2024-P07,CC-201,GL-3002,3390348.75,3004217.61,Service Revenue,REVENUE,Marketing C002,Marketing,C002,2024,7,Q3,July,Gen Digital CZ s.r.o.,CZ,CZK,-386131.14000000013,-11.39,False
2024-P07,CC-202,GL-1001,380038.96,406888.13,Software Licenses,OPEX,IT C002,IT,C002,2024,7,Q3,July,Gen Digital CZ s.r.o.,CZ,CZK,26849.169999999984,7.06,True
2024-P07,CC-202,GL-1002,137724.39,150072.0,Salaries,OPEX,IT C002,IT,C002,2024,7,Q3,July,Gen Digital CZ s.r.o.,CZ,CZK,12347.609999999986,8.97,True
2024-P07,CC-202,GL-1003,177105.32,192551.17,Travel & Entertainment,OPEX,IT C002,IT,C002,2024,7,Q3,July,Gen Digital CZ s.r.o.,CZ,CZK,15445.850000000006,8.72,True
2024-P07,CC-202,GL-2001,480692.19,526634.81,Server Hardware,CAPEX,IT C002,IT,C002,2024,7,Q3,July,Gen Digital CZ s.r.o.,CZ,CZK,45942.62000000005,9.56,True
2024-P07,CC-202,GL-2002,109822.61,101947.93,Office Equipment,CAPEX,IT C002,IT,C002,2024,7,Q3,July,Gen Digital CZ s.r.o.,CZ,CZK,-7874.680000000008,-7.17,False
2024-P07,CC-202,GL-3001,1576238.4,1351758.58,Product Revenue,REVENUE,IT C002,IT,C002,2024,7,Q3,July,Gen Digital CZ s.r.o.,CZ,CZK,-224479.81999999983,-14.24,False
2024-P07,CC-202,GL-3002,3606539.86,3890418.15,Service Revenue,REVENUE,IT C002,IT,C002,2024,7,Q3,July,Gen Digital CZ s.r.o.,CZ,CZK,283878.29000000004,7.87,True
2024-P07,CC-203,GL-1001,85419.35,84520.9,Software Licenses,OPEX,Finance C002,Finance,C002,2024,7,Q3,July,Gen Digital CZ s.r.o.,CZ,CZK,-898.4500000000116,-1.05,False
2024-P07,CC-203,GL-1002,459412.98,410845.87,Salaries,OPEX,Finance C002,Finance,C002,2024,7,Q3,July,Gen Digital CZ s.r.o.,CZ,CZK,-48567.109999999986,-10.57,False
2024-P07,CC-203,GL-1003,331650.44,337148.98,Travel & Entertainment,OPEX,Finance C002,Finance,C002,2024,7,Q3,July,Gen Digital CZ s.r.o.,CZ,CZK,5498.539999999979,1.66,True
2024-P07,CC-203,GL-2001,634460.56,683655.66,Server Hardware,CAPEX,Finance C002,Finance,C002,2024,7,Q3,July,Gen Digital CZ s.r.o.,CZ,CZK,49195.09999999998,7.75,True
2024-P07,CC-203,GL-2002,196970.38,183589.32,Office Equipment,CAPEX,Finance C002,Finance,C002,2024,7,Q3,July,Gen Digital CZ s.r.o.,CZ,CZK,-13381.059999999998,-6.79,False
2024-P07,CC-203,GL-3001,2103797.8,2233999.78,Product Revenue,REVENUE,Finance C002,Finance,C002,2024,7,Q3,July,Gen Digital CZ s.r.o.,CZ,CZK,130201.97999999998,6.19,True
2024-P07,CC-203,GL-3002,2813333.94,2528822.4,Service Revenue,REVENUE,Finance C002,Finance,C002,2024,7,Q3,July,Gen Digital CZ s.r.o.,CZ,CZK,-284511.54000000004,-10.11,False
2024-P07,CC-301,GL-1001,107841.06,122597.13,Software Licenses,OPEX,Marketing C003,Marketing,C003,2024,7,Q3,July,Gen Digital Austria GmbH,AT,EUR,14756.070000000007,13.68,True
2024-P07,CC-301,GL-1002,105761.72,117429.5,Salaries,OPEX,Marketing C003,Marketing,C003,2024,7,Q3,July,Gen Digital Austria GmbH,AT,EUR,11667.779999999999,11.03,True
2024-P07,CC-301,GL-1003,298658.81,286905.57,Travel & Entertainment,OPEX,Marketing C003,Marketing,C003,2024,7,Q3,July,Gen Digital Austria GmbH,AT,EUR,-11753.23999999999,-3.94,False
2024-P07,CC-301,GL-2001,383741.86,409126.53,Server Hardware,CAPEX,Marketing C003,Marketing,C003,2024,7,Q3,July,Gen Digital Austria GmbH,AT,EUR,25384.670000000042,6.62,True
2024-P07,CC-301,GL-2002,595114.41,618125.76,Office Equipment,CAPEX,Marketing C003,Marketing,C003,2024,7,Q3,July,Gen Digital Austria GmbH,AT,EUR,23011.349999999977,3.87,True
2024-P07,CC-301,GL-3001,3585313.27,3472954.25,Product Revenue,REVENUE,Marketing C003,Marketing,C003,2024,7,Q3,July,Gen Digital Austria GmbH,AT,EUR,-112359.02000000002,-3.13,False
2024-P07,CC-301,GL-3002,2306441.86,2538981.94,Service Revenue,REVENUE,Marketing C003,Marketing,C003,2024,7,Q3,July,Gen Digital Austria GmbH,AT,EUR,232540.08000000007,10.08,True
2024-P07,CC-302,GL-1001,65540.3,61271.83,Software Licenses,OPEX,IT C003,IT,C003,2024,7,Q3,July,Gen Digital Austria GmbH,AT,EUR,-4268.470000000001,-6.51,False
2024-P07,CC-302,GL-1002,304527.6,310788.35,Salaries,OPEX,IT C003,IT,C003,2024,7,Q3,July,Gen Digital Austria GmbH,AT,EUR,6260.75,2.06,True
2024-P07,CC-302,GL-1003,447466.83,387845.34,Travel & Entertainment,OPEX,IT C003,IT,C003,2024,7,Q3,July,Gen Digital Austria GmbH,AT,EUR,-59621.48999999999,-13.32,False
2024-P07,CC-302,GL-2001,745543.21,663205.44,Server Hardware,CAPEX,IT C003,IT,C003,2024,7,Q3,July,Gen Digital Austria GmbH,AT,EUR,-82337.77000000002,-11.04,False
2024-P07,CC-302,GL-2002,157490.11,137074.42,Office Equipment,CAPEX,IT C003,IT,C003,2024,7,Q3,July,Gen Digital Austria GmbH,AT,EUR,-20415.689999999973,-12.96,False
2024-P07,CC-302,GL-3001,1606279.7,1617257.3,Product Revenue,REVENUE,IT C003,IT,C003,2024,7,Q3,July,Gen Digital Austria GmbH,AT,EUR,10977.600000000093,0.68,True
2024-P07,CC-302,GL-3002,4760491.15,4382051.53,Service Revenue,REVENUE,IT C003,IT,C003,2024,7,Q3,July,Gen Digital Austria GmbH,AT,EUR,-378439.6200000001,-7.95,False
2024-P07,CC-303,GL-1001,389596.8,444801.05,Software Licenses,OPEX,Finance C003,Finance,C003,2024,7,Q3,July,Gen Digital Austria GmbH,AT,EUR,55204.25,14.17,True
2024-P07,CC-303,GL-1002,202171.12,196872.73,Salaries,OPEX,Finance C003,Finance,C003,2024,7,Q3,July,Gen Digital Austria GmbH,AT,EUR,-5298.389999999985,-2.62,False
2024-P07,CC-303,GL-1003,387882.81,387004.92,Travel & Entertainment,OPEX,Finance C003,Finance,C003,2024,7,Q3,July,Gen Digital Austria GmbH,AT,EUR,-877.890000000014,-0.23,False
2024-P07,CC-303,GL-2001,590600.24,594972.93,Server Hardware,CAPEX,Finance C003,Finance,C003,2024,7,Q3,July,Gen Digital Austria GmbH,AT,EUR,4372.6900000000605,0.74,True
2024-P07,CC-303,GL-2002,677636.84,656492.57,Office Equipment,CAPEX,Finance C003,Finance,C003,2024,7,Q3,July,Gen Digital Austria GmbH,AT,EUR,-21144.27000000002,-3.12,False
2024-P07,CC-303,GL-3001,1619936.04,1776832.97,Product Revenue,REVENUE,Finance C003,Finance,C003,2024,7,Q3,July,Gen Digital Austria GmbH,AT,EUR,156896.92999999993,9.69,True
2024-P07,CC-303,GL-3002,4257456.61,4191676.53,Service Revenue,REVENUE,Finance C003,Finance,C003,2024,7,Q3,July,Gen Digital Austria GmbH,AT,EUR,-65780.08000000054,-1.55,False
2024-P08,CC-101,GL-1001,101862.12,114434.68,Software Licenses,OPEX,Marketing C001,Marketing,C001,2024,8,Q3,August,Gen Digital Germany GmbH,DE,EUR,12572.559999999998,12.34,True
2024-P08,CC-101,GL-1002,167339.61,154250.24,Salaries,OPEX,Marketing C001,Marketing,C001,2024,8,Q3,August,Gen Digital Germany GmbH,DE,EUR,-13089.369999999995,-7.82,False
2024-P08,CC-101,GL-1003,340141.36,346027.63,Travel & Entertainment,OPEX,Marketing C001,Marketing,C001,2024,8,Q3,August,Gen Digital Germany GmbH,DE,EUR,5886.270000000019,1.73,True
2024-P08,CC-101,GL-2001,147234.79,162380.53,Server Hardware,CAPEX,Marketing C001,Marketing,C001,2024,8,Q3,August,Gen Digital Germany GmbH,DE,EUR,15145.73999999999,10.29,True
2024-P08,CC-101,GL-2002,302967.88,261375.98,Office Equipment,CAPEX,Marketing C001,Marketing,C001,2024,8,Q3,August,Gen Digital Germany GmbH,DE,EUR,-41591.899999999994,-13.73,False
2024-P08,CC-101,GL-3001,1876003.62,1725547.55,Product Revenue,REVENUE,Marketing C001,Marketing,C001,2024,8,Q3,August,Gen Digital Germany GmbH,DE,EUR,-150456.07000000007,-8.02,False
2024-P08,CC-101,GL-3002,1610522.98,1789524.47,Service Revenue,REVENUE,Marketing C001,Marketing,C001,2024,8,Q3,August,Gen Digital Germany GmbH,DE,EUR,179001.49,11.11,True
2024-P08,CC-102,GL-1001,275262.74,260642.18,Software Licenses,OPEX,IT C001,IT,C001,2024,8,Q3,August,Gen Digital Germany GmbH,DE,EUR,-14620.559999999998,-5.31,False
2024-P08,CC-102,GL-1002,390183.38,410113.52,Salaries,OPEX,IT C001,IT,C001,2024,8,Q3,August,Gen Digital Germany GmbH,DE,EUR,19930.140000000014,5.11,True
2024-P08,CC-102,GL-1003,58665.08,63338.4,Travel & Entertainment,OPEX,IT C001,IT,C001,2024,8,Q3,August,Gen Digital Germany GmbH,DE,EUR,4673.32,7.97,True
2024-P08,CC-102,GL-2001,543004.54,570639.46,Server Hardware,CAPEX,IT C001,IT,C001,2024,8,Q3,August,Gen Digital Germany GmbH,DE,EUR,27634.919999999925,5.09,True
2024-P08,CC-102,GL-2002,727412.27,738330.24,Office Equipment,CAPEX,IT C001,IT,C001,2024,8,Q3,August,Gen Digital Germany GmbH,DE,EUR,10917.969999999972,1.5,True
2024-P08,CC-102,GL-3001,1160520.08,1191738.77,Product Revenue,REVENUE,IT C001,IT,C001,2024,8,Q3,August,Gen Digital Germany GmbH,DE,EUR,31218.689999999944,2.69,True
2024-P08,CC-102,GL-3002,1835346.44,1880902.96,Service Revenue,REVENUE,IT C001,IT,C001,2024,8,Q3,August,Gen Digital Germany GmbH,DE,EUR,45556.52000000002,2.48,True
2024-P08,CC-103,GL-1001,53218.57,56440.81,Software Licenses,OPEX,Finance C001,Finance,C001,2024,8,Q3,August,Gen Digital Germany GmbH,DE,EUR,3222.239999999998,6.05,True
2024-P08,CC-103,GL-1002,311712.45,299379.69,Salaries,OPEX,Finance C001,Finance,C001,2024,8,Q3,August,Gen Digital Germany GmbH,DE,EUR,-12332.76000000001,-3.96,False
2024-P08,CC-103,GL-1003,454360.54,408585.42,Travel & Entertainment,OPEX,Finance C001,Finance,C001,2024,8,Q3,August,Gen Digital Germany GmbH,DE,EUR,-45775.119999999995,-10.07,False
2024-P08,CC-103,GL-2001,291500.5,294668.82,Server Hardware,CAPEX,Finance C001,Finance,C001,2024,8,Q3,August,Gen Digital Germany GmbH,DE,EUR,3168.320000000007,1.09,True
2024-P08,CC-103,GL-2002,923680.6,991364.37,Office Equipment,CAPEX,Finance C001,Finance,C001,2024,8,Q3,August,Gen Digital Germany GmbH,DE,EUR,67683.77000000002,7.33,True
2024-P08,CC-103,GL-3001,2125668.59,2161547.36,Product Revenue,REVENUE,Finance C001,Finance,C001,2024,8,Q3,August,Gen Digital Germany GmbH,DE,EUR,35878.77000000002,1.69,True
2024-P08,CC-103,GL-3002,3043518.5,2732954.81,Service Revenue,REVENUE,Finance C001,Finance,C001,2024,8,Q3,August,Gen Digital Germany GmbH,DE,EUR,-310563.68999999994,-10.2,False
2024-P08,CC-201,GL-1001,140713.66,145256.68,Software Licenses,OPEX,Marketing C002,Marketing,C002,2024,8,Q3,August,Gen Digital CZ s.r.o.,CZ,CZK,4543.0199999999895,3.23,True
2024-P08,CC-201,GL-1002,200518.58,190115.16,Salaries,OPEX,Marketing C002,Marketing,C002,2024,8,Q3,August,Gen Digital CZ s.r.o.,CZ,CZK,-10403.419999999984,-5.19,False
2024-P08,CC-201,GL-1003,167153.83,148056.56,Travel & Entertainment,OPEX,Marketing C002,Marketing,C002,2024,8,Q3,August,Gen Digital CZ s.r.o.,CZ,CZK,-19097.26999999999,-11.42,False
2024-P08,CC-201,GL-2001,356843.56,306402.02,Server Hardware,CAPEX,Marketing C002,Marketing,C002,2024,8,Q3,August,Gen Digital CZ s.r.o.,CZ,CZK,-50441.53999999998,-14.14,False
2024-P08,CC-201,GL-2002,643031.07,672239.21,Office Equipment,CAPEX,Marketing C002,Marketing,C002,2024,8,Q3,August,Gen Digital CZ s.r.o.,CZ,CZK,29208.140000000014,4.54,True
2024-P08,CC-201,GL-3001,3047220.43,2961006.17,Product Revenue,REVENUE,Marketing C002,Marketing,C002,2024,8,Q3,August,Gen Digital CZ s.r.o.,CZ,CZK,-86214.26000000024,-2.83,False
2024-P08,CC-201,GL-3002,1739328.15,1500167.1,Service Revenue,REVENUE,Marketing C002,Marketing,C002,2024,8,Q3,August,Gen Digital CZ s.r.o.,CZ,CZK,-239161.0499999998,-13.75,False
2024-P08,CC-202,GL-1001,412086.12,442104.13,Software Licenses,OPEX,IT C002,IT,C002,2024,8,Q3,August,Gen Digital CZ s.r.o.,CZ,CZK,30018.01000000001,7.28,True
2024-P08,CC-202,GL-1002,443405.44,403517.93,Salaries,OPEX,IT C002,IT,C002,2024,8,Q3,August,Gen Digital CZ s.r.o.,CZ,CZK,-39887.51000000001,-9.0,False
2024-P08,CC-202,GL-1003,306593.14,329336.8,Travel & Entertainment,OPEX,IT C002,IT,C002,2024,8,Q3,August,Gen Digital CZ s.r.o.,CZ,CZK,22743.659999999974,7.42,True
2024-P08,CC-202,GL-2001,849636.73,894040.36,Server Hardware,CAPEX,IT C002,IT,C002,2024,8,Q3,August,Gen Digital CZ s.r.o.,CZ,CZK,44403.630000000005,5.23,True
2024-P08,CC-202,GL-2002,897986.94,983617.26,Office Equipment,CAPEX,IT C002,IT,C002,2024,8,Q3,August,Gen Digital CZ s.r.o.,CZ,CZK,85630.32000000007,9.54,True
2024-P08,CC-202,GL-3001,2443753.29,2117048.56,Product Revenue,REVENUE,IT C002,IT,C002,2024,8,Q3,August,Gen Digital CZ s.r.o.,CZ,CZK,-326704.73,-13.37,False
2024-P08,CC-202,GL-3002,3504470.53,3574749.11,Service Revenue,REVENUE,IT C002,IT,C002,2024,8,Q3,August,Gen Digital CZ s.r.o.,CZ,CZK,70278.58000000007,2.01,True
2024-P08,CC-203,GL-1001,447971.19,414686.83,Software Licenses,OPEX,Finance C002,Finance,C002,2024,8,Q3,August,Gen Digital CZ s.r.o.,CZ,CZK,-33284.359999999986,-7.43,False
2024-P08,CC-203,GL-1002,279994.72,264026.76,Salaries,OPEX,Finance C002,Finance,C002,2024,8,Q3,August,Gen Digital CZ s.r.o.,CZ,CZK,-15967.959999999963,-5.7,False
